,names,studyName,germplasmDbId,trait,predicted.value,std.error
1022,19-18865,Aug_Urb_20,239649,Grain.test.weight...lbs.bu,58.4154,1.30262404
1023,19-18906,Aug_Urb_20,239654,Grain.test.weight...lbs.bu,59.4031,1.30262404
1024,19-18905,Aug_Urb_20,239653,Grain.test.weight...lbs.bu,59.9675,1.30262404
1025,19-18907,Aug_Urb_20,239655,Grain.test.weight...lbs.bu,59.262,1.30262404
1026,19-18938,Aug_Urb_20,239657,Grain.test.weight...lbs.bu,57.2866,1.30262404
1027,19-18954,Aug_Urb_20,239658,Grain.test.weight...lbs.bu,57.1455,1.30262404
1028,19-18957,Aug_Urb_20,239659,Grain.test.weight...lbs.bu,57.4277,1.30262404
1029,19-18958,Aug_Urb_20,239660,Grain.test.weight...lbs.bu,58.5565,1.30262404
1030,19-18972,Aug_Urb_20,239661,Grain.test.weight...lbs.bu,57.2866,1.30262404
1031,19-19146,Aug_Urb_20,239662,Grain.test.weight...lbs.bu,57.1455,1.30262404
1032,19-19159,Aug_Urb_20,239663,Grain.test.weight...lbs.bu,58.2743,1.30262404
1033,19-19160,Aug_Urb_20,239664,Grain.test.weight...lbs.bu,59.5442,1.30262404
1034,19-19172,Aug_Urb_20,239665,Grain.test.weight...lbs.bu,58.8387,1.30262404
1035,19-19205,Aug_Urb_20,239666,Grain.test.weight...lbs.bu,57.9921,1.30262404
1036,19-19221,Aug_Urb_20,239668,Grain.test.weight...lbs.bu,58.2743,1.30262404
1037,19-19225,Aug_Urb_20,239669,Grain.test.weight...lbs.bu,56.5811,1.30262404
1038,19-19226,Aug_Urb_20,239670,Grain.test.weight...lbs.bu,58.2743,1.30262404
1039,19-19258,Aug_Urb_20,239673,Grain.test.weight...lbs.bu,57.4277,1.30262404
1040,19-19276,Aug_Urb_20,239676,Grain.test.weight...lbs.bu,59.9675,1.30262404
1041,19-19217,Aug_Urb_20,239667,Grain.test.weight...lbs.bu,58.9798,1.30262404
1042,19-19324,Aug_Urb_20,239677,Grain.test.weight...lbs.bu,55.4523,1.30262404
1043,19-19327,Aug_Urb_20,239678,Grain.test.weight...lbs.bu,54.4646,1.30262404
1044,19-19341,Aug_Urb_20,239679,Grain.test.weight...lbs.bu,57.2866,1.30262404
1045,19-19413,Aug_Urb_20,239680,Grain.test.weight...lbs.bu,58.1332,1.30262404
1046,19-19528,Aug_Urb_20,239681,Grain.test.weight...lbs.bu,57.4277,1.30262404
1047,19-19533,Aug_Urb_20,239682,Grain.test.weight...lbs.bu,58.2743,1.30262404
1048,19-19542,Aug_Urb_20,239683,Grain.test.weight...lbs.bu,57.5688,1.30262404
1049,19-19543,Aug_Urb_20,239684,Grain.test.weight...lbs.bu,58.4154,1.30262404
1050,19-19546,Aug_Urb_20,239685,Grain.test.weight...lbs.bu,56.8633,1.30262404
1051,19-19810,Aug_Urb_20,239688,Grain.test.weight...lbs.bu,58.9798,1.30262404
1052,19-20068,Aug_Urb_20,239689,Grain.test.weight...lbs.bu,58.9798,1.30262404
1053,19-20069,Aug_Urb_20,239690,Grain.test.weight...lbs.bu,58.6976,1.30262404
1054,19-20079,Aug_Urb_20,239691,Grain.test.weight...lbs.bu,57.7099,1.30262404
1055,19-20203,Aug_Urb_20,239692,Grain.test.weight...lbs.bu,57.5688,1.30262404
1056,19-20231,Aug_Urb_20,239695,Grain.test.weight...lbs.bu,58.4154,1.30262404
1057,19-20306,Aug_Urb_20,239696,Grain.test.weight...lbs.bu,58.9798,1.30262404
1058,19-20311,Aug_Urb_20,239697,Grain.test.weight...lbs.bu,58.4154,1.30262404
1059,19-20315,Aug_Urb_20,239699,Grain.test.weight...lbs.bu,57.9921,1.30262404
1060,19-20318,Aug_Urb_20,239700,Grain.test.weight...lbs.bu,55.3112,1.30262404
1061,19-20320,Aug_Urb_20,239701,Grain.test.weight...lbs.bu,57.851,1.30262404
1062,19-20326,Aug_Urb_20,239702,Grain.test.weight...lbs.bu,55.029,1.30262404
1063,19-20337,Aug_Urb_20,239703,Grain.test.weight...lbs.bu,56.2989,1.30262404
1064,19-20342,Aug_Urb_20,239704,Grain.test.weight...lbs.bu,56.8633,1.30262404
1065,19-20348,Aug_Urb_20,239706,Grain.test.weight...lbs.bu,57.5688,1.30262404
1066,19-20350,Aug_Urb_20,239707,Grain.test.weight...lbs.bu,58.5565,1.30262404
1067,19-20353,Aug_Urb_20,239708,Grain.test.weight...lbs.bu,55.5934,1.30262404
1068,19-20355,Aug_Urb_20,239709,Grain.test.weight...lbs.bu,56.2989,1.30262404
1069,19-20365,Aug_Urb_20,239711,Grain.test.weight...lbs.bu,57.0044,1.30262404
1070,19-20366,Aug_Urb_20,239712,Grain.test.weight...lbs.bu,57.5688,1.30262404
1071,19-20402,Aug_Urb_20,239713,Grain.test.weight...lbs.bu,57.5688,1.30262404
1072,19-20471,Aug_Urb_20,239714,Grain.test.weight...lbs.bu,56.8633,1.30262404
1073,19-20476,Aug_Urb_20,239716,Grain.test.weight...lbs.bu,59.9675,1.30262404
1074,19-20544,Aug_Urb_20,239718,Grain.test.weight...lbs.bu,58.4154,1.30262404
1075,19-20549,Aug_Urb_20,239720,Grain.test.weight...lbs.bu,55.3112,1.30262404
1076,19-20550,Aug_Urb_20,239721,Grain.test.weight...lbs.bu,56.44,1.30262404
1077,19-20561,Aug_Urb_20,239722,Grain.test.weight...lbs.bu,56.44,1.30262404
1078,19-20562,Aug_Urb_20,239723,Grain.test.weight...lbs.bu,58.6976,1.30262404
1079,19-20641,Aug_Urb_20,239725,Grain.test.weight...lbs.bu,58.9798,1.30262404
1080,19-20648,Aug_Urb_20,239726,Grain.test.weight...lbs.bu,59.8264,1.30262404
1081,19-20650,Aug_Urb_20,239727,Grain.test.weight...lbs.bu,58.8387,1.30262404
1082,19-21341,Aug_Urb_20,239733,Grain.test.weight...lbs.bu,56.0167,1.30262404
1083,19-21358,Aug_Urb_20,239734,Grain.test.weight...lbs.bu,55.8756,1.30262404
1084,19-21360,Aug_Urb_20,239735,Grain.test.weight...lbs.bu,58.2743,1.30262404
1085,19-21364,Aug_Urb_20,239736,Grain.test.weight...lbs.bu,57.4277,1.30262404
1086,19-21372,Aug_Urb_20,239737,Grain.test.weight...lbs.bu,56.0167,1.30262404
1087,19-21403,Aug_Urb_20,239739,Grain.test.weight...lbs.bu,58.4154,1.30262404
1088,19-21418,Aug_Urb_20,239741,Grain.test.weight...lbs.bu,58.9798,1.30262404
1089,19-21425,Aug_Urb_20,239742,Grain.test.weight...lbs.bu,58.8387,1.30262404
1090,19-21431,Aug_Urb_20,239743,Grain.test.weight...lbs.bu,58.2743,1.30262404
1091,19-21445,Aug_Urb_20,239746,Grain.test.weight...lbs.bu,58.9798,1.30262404
1092,19-21449,Aug_Urb_20,239748,Grain.test.weight...lbs.bu,56.44,1.30262404
1093,19-21459,Aug_Urb_20,239749,Grain.test.weight...lbs.bu,57.4277,1.30262404
1094,19-21462,Aug_Urb_20,239750,Grain.test.weight...lbs.bu,58.2743,1.30262404
1095,19-21467,Aug_Urb_20,239752,Grain.test.weight...lbs.bu,56.44,1.30262404
1096,19-21470,Aug_Urb_20,239754,Grain.test.weight...lbs.bu,58.5565,1.30262404
1097,19-21472,Aug_Urb_20,239755,Grain.test.weight...lbs.bu,58.1332,1.30262404
1098,19-21507,Aug_Urb_20,239756,Grain.test.weight...lbs.bu,56.8633,1.30262404
1099,19-21513,Aug_Urb_20,239757,Grain.test.weight...lbs.bu,57.9921,1.30262404
1100,19-21518,Aug_Urb_20,239758,Grain.test.weight...lbs.bu,57.9921,1.30262404
1101,19-21522,Aug_Urb_20,239759,Grain.test.weight...lbs.bu,53.9002,1.30262404
1102,19-21535,Aug_Urb_20,239760,Grain.test.weight...lbs.bu,57.5688,1.30262404
1103,19-21541,Aug_Urb_20,239762,Grain.test.weight...lbs.bu,54.4646,1.30262404
1104,19-21544,Aug_Urb_20,239763,Grain.test.weight...lbs.bu,53.618,1.30262404
1105,19-21548,Aug_Urb_20,239764,Grain.test.weight...lbs.bu,58.5565,1.30262404
1106,19-21549,Aug_Urb_20,239765,Grain.test.weight...lbs.bu,55.8756,1.30262404
1107,19-21551,Aug_Urb_20,239766,Grain.test.weight...lbs.bu,56.5811,1.30262404
1108,19-21556,Aug_Urb_20,239767,Grain.test.weight...lbs.bu,57.7099,1.30262404
1109,19-21559,Aug_Urb_20,239768,Grain.test.weight...lbs.bu,58.8387,1.30262404
1110,19-21570,Aug_Urb_20,239770,Grain.test.weight...lbs.bu,58.9798,1.30262404
1111,19-21572,Aug_Urb_20,239771,Grain.test.weight...lbs.bu,59.5442,1.30262404
1112,19-21574,Aug_Urb_20,239772,Grain.test.weight...lbs.bu,59.262,1.30262404
1113,19-21575,Aug_Urb_20,239773,Grain.test.weight...lbs.bu,60.3908,1.30262404
1114,19-21625,Aug_Urb_20,239774,Grain.test.weight...lbs.bu,58.1332,1.30262404
1115,19-21632,Aug_Urb_20,239776,Grain.test.weight...lbs.bu,53.618,1.30262404
1116,19-21633,Aug_Urb_20,239777,Grain.test.weight...lbs.bu,55.4523,1.30262404
1117,19-21629,Aug_Urb_20,239775,Grain.test.weight...lbs.bu,54.0413,1.30262404
1118,19-21637,Aug_Urb_20,239778,Grain.test.weight...lbs.bu,55.7345,1.30262404
1119,19-21652,Aug_Urb_20,239779,Grain.test.weight...lbs.bu,54.4646,1.30262404
1120,19-21666,Aug_Urb_20,239780,Grain.test.weight...lbs.bu,52.6303,1.30262404
1121,19-21677,Aug_Urb_20,239781,Grain.test.weight...lbs.bu,57.4277,1.30262404
1122,19-21678,Aug_Urb_20,239782,Grain.test.weight...lbs.bu,57.0044,1.30262404
1123,19-21704,Aug_Urb_20,239783,Grain.test.weight...lbs.bu,58.8387,1.30262404
1124,19-21709,Aug_Urb_20,239784,Grain.test.weight...lbs.bu,57.1455,1.30262404
1125,19-21717,Aug_Urb_20,239785,Grain.test.weight...lbs.bu,54.0413,1.30262404
1126,19-21720,Aug_Urb_20,239786,Grain.test.weight...lbs.bu,57.5688,1.30262404
1127,19-21722,Aug_Urb_20,239787,Grain.test.weight...lbs.bu,57.851,1.30262404
1128,19-21724,Aug_Urb_20,239788,Grain.test.weight...lbs.bu,56.7222,1.30262404
1129,19-21731,Aug_Urb_20,239789,Grain.test.weight...lbs.bu,57.4277,1.30262404
1130,19-21744,Aug_Urb_20,239790,Grain.test.weight...lbs.bu,57.7099,1.30262404
1131,19-21756,Aug_Urb_20,239791,Grain.test.weight...lbs.bu,57.4277,1.30262404
1132,19-21760,Aug_Urb_20,239792,Grain.test.weight...lbs.bu,59.1209,1.30262404
1133,19-21764,Aug_Urb_20,239793,Grain.test.weight...lbs.bu,58.8387,1.30262404
1134,19-21765,Aug_Urb_20,239794,Grain.test.weight...lbs.bu,57.2866,1.30262404
1135,19-21815,Aug_Urb_20,239795,Grain.test.weight...lbs.bu,54.8879,1.30262404
1136,19-21821,Aug_Urb_20,239796,Grain.test.weight...lbs.bu,59.4031,1.30262404
1137,19-21829,Aug_Urb_20,239797,Grain.test.weight...lbs.bu,56.7222,1.30262404
1138,19-21846,Aug_Urb_20,239799,Grain.test.weight...lbs.bu,59.5442,1.30262404
1139,19-21848,Aug_Urb_20,239800,Grain.test.weight...lbs.bu,58.2743,1.30262404
1140,19-21865,Aug_Urb_20,239803,Grain.test.weight...lbs.bu,56.8633,1.30262404
1141,19-21924,Aug_Urb_20,239809,Grain.test.weight...lbs.bu,58.1332,1.30262404
1142,19-21925,Aug_Urb_20,239810,Grain.test.weight...lbs.bu,55.7345,1.30262404
1143,19-22006,Aug_Urb_20,239813,Grain.test.weight...lbs.bu,55.029,1.30262404
1144,19-22018,Aug_Urb_20,239814,Grain.test.weight...lbs.bu,55.029,1.30262404
1145,19-22027,Aug_Urb_20,239816,Grain.test.weight...lbs.bu,53.3358,1.30262404
1146,19-22031,Aug_Urb_20,239817,Grain.test.weight...lbs.bu,54.7468,1.30262404
1147,19-22077,Aug_Urb_20,239818,Grain.test.weight...lbs.bu,57.1455,1.30262404
1148,19-22105,Aug_Urb_20,239819,Grain.test.weight...lbs.bu,58.2743,1.30262404
1149,19-22112,Aug_Urb_20,239820,Grain.test.weight...lbs.bu,57.9921,1.30262404
1150,19-22114,Aug_Urb_20,239821,Grain.test.weight...lbs.bu,58.4154,1.30262404
1151,19-22124,Aug_Urb_20,239822,Grain.test.weight...lbs.bu,57.7099,1.30262404
1152,19-22125,Aug_Urb_20,239823,Grain.test.weight...lbs.bu,56.2989,1.30262404
1153,19-22361,Aug_Urb_20,239825,Grain.test.weight...lbs.bu,58.4154,1.30262404
1154,19-22366,Aug_Urb_20,239826,Grain.test.weight...lbs.bu,54.0413,1.30262404
1155,19-22368,Aug_Urb_20,239827,Grain.test.weight...lbs.bu,54.1824,1.30262404
1156,19-22451,Aug_Urb_20,239828,Grain.test.weight...lbs.bu,58.9798,1.30262404
1157,19-22533,Aug_Urb_20,239830,Grain.test.weight...lbs.bu,58.1332,1.30262404
1158,19-22609,Aug_Urb_20,239833,Grain.test.weight...lbs.bu,59.8264,1.30262404
1159,19-22649,Aug_Urb_20,239837,Grain.test.weight...lbs.bu,55.8756,1.30262404
1160,19-22665,Aug_Urb_20,239839,Grain.test.weight...lbs.bu,59.262,1.30262404
1161,19-22660,Aug_Urb_20,239838,Grain.test.weight...lbs.bu,58.9798,1.30262404
1162,19-22712,Aug_Urb_20,239842,Grain.test.weight...lbs.bu,56.8633,1.30262404
1163,19-22716,Aug_Urb_20,239844,Grain.test.weight...lbs.bu,58.4154,1.30262404
1164,19-22741,Aug_Urb_20,239847,Grain.test.weight...lbs.bu,55.5934,1.30262404
1165,19-22742,Aug_Urb_20,239848,Grain.test.weight...lbs.bu,57.1455,1.30262404
1166,19-22764,Aug_Urb_20,239852,Grain.test.weight...lbs.bu,58.2743,1.30262404
1167,19-22713,Aug_Urb_20,239843,Grain.test.weight...lbs.bu,55.4523,1.30262404
1168,19-22744,Aug_Urb_20,239849,Grain.test.weight...lbs.bu,56.5811,1.30262404
1169,19-22745,Aug_Urb_20,239850,Grain.test.weight...lbs.bu,59.1209,1.30262404
1170,19-22757,Aug_Urb_20,239851,Grain.test.weight...lbs.bu,56.8633,1.30262404
1171,19-22767,Aug_Urb_20,239853,Grain.test.weight...lbs.bu,56.8633,1.30262404
1172,19-22846,Aug_Urb_20,239855,Grain.test.weight...lbs.bu,58.5565,1.30262404
1173,19-22866,Aug_Urb_20,239857,Grain.test.weight...lbs.bu,58.8387,1.30262404
1174,19-22874,Aug_Urb_20,239858,Grain.test.weight...lbs.bu,59.4031,1.30262404
1175,19-22922,Aug_Urb_20,239859,Grain.test.weight...lbs.bu,54.4646,1.30262404
1176,19-22932,Aug_Urb_20,239860,Grain.test.weight...lbs.bu,58.8387,1.30262404
1177,19-22937,Aug_Urb_20,239861,Grain.test.weight...lbs.bu,60.3908,1.30262404
1178,19-22952,Aug_Urb_20,239863,Grain.test.weight...lbs.bu,58.4154,1.30262404
1179,19-22975,Aug_Urb_20,239864,Grain.test.weight...lbs.bu,59.6853,1.30262404
1180,19-23012,Aug_Urb_20,239865,Grain.test.weight...lbs.bu,58.8387,1.30262404
1181,19-23019,Aug_Urb_20,239867,Grain.test.weight...lbs.bu,60.3908,1.30262404
1182,19-23055,Aug_Urb_20,239869,Grain.test.weight...lbs.bu,57.9921,1.30262404
1183,19-23059,Aug_Urb_20,239870,Grain.test.weight...lbs.bu,56.5811,1.30262404
1184,19-23064,Aug_Urb_20,239871,Grain.test.weight...lbs.bu,58.9798,1.30262404
1185,19-23069,Aug_Urb_20,239873,Grain.test.weight...lbs.bu,58.6976,1.30262404
1186,19-23077,Aug_Urb_20,239875,Grain.test.weight...lbs.bu,57.2866,1.30262404
1187,19-23112,Aug_Urb_20,239876,Grain.test.weight...lbs.bu,58.1332,1.30262404
1188,19-23143,Aug_Urb_20,239878,Grain.test.weight...lbs.bu,58.2743,1.30262404
1189,19-23201,Aug_Urb_20,239880,Grain.test.weight...lbs.bu,54.6057,1.30262404
1190,19-23246,Aug_Urb_20,239881,Grain.test.weight...lbs.bu,55.4523,1.30262404
1191,19-23251,Aug_Urb_20,239882,Grain.test.weight...lbs.bu,55.8756,1.30262404
1192,19-23336,Aug_Urb_20,239885,Grain.test.weight...lbs.bu,55.029,1.30262404
1193,19-23337,Aug_Urb_20,239886,Grain.test.weight...lbs.bu,54.1824,1.30262404
1194,19-23350,Aug_Urb_20,239888,Grain.test.weight...lbs.bu,58.2743,1.30262404
1195,19-23716,Aug_Urb_20,239891,Grain.test.weight...lbs.bu,57.1455,1.30262404
1196,19-23825,Aug_Urb_20,239893,Grain.test.weight...lbs.bu,55.7345,1.30262404
1197,19-23829,Aug_Urb_20,239896,Grain.test.weight...lbs.bu,58.9798,1.30262404
1198,19-23845,Aug_Urb_20,239899,Grain.test.weight...lbs.bu,55.029,1.30262404
1199,19-23871,Aug_Urb_20,239903,Grain.test.weight...lbs.bu,57.7099,1.30262404
1200,19-23833,Aug_Urb_20,239897,Grain.test.weight...lbs.bu,58.2743,1.30262404
1201,19-23851,Aug_Urb_20,239900,Grain.test.weight...lbs.bu,58.9798,1.30262404
1202,19-23853,Aug_Urb_20,239901,Grain.test.weight...lbs.bu,58.8387,1.30262404
1203,19-23855,Aug_Urb_20,239902,Grain.test.weight...lbs.bu,59.5442,1.30262404
1204,19-23904,Aug_Urb_20,239904,Grain.test.weight...lbs.bu,60.2497,1.30262404
1205,19-23908,Aug_Urb_20,239905,Grain.test.weight...lbs.bu,56.8633,1.30262404
1206,19-23912,Aug_Urb_20,239906,Grain.test.weight...lbs.bu,57.2866,1.30262404
1207,19-24004,Aug_Urb_20,239911,Grain.test.weight...lbs.bu,57.851,1.30262404
1208,19-24047,Aug_Urb_20,239913,Grain.test.weight...lbs.bu,55.029,1.30262404
1209,19-24048,Aug_Urb_20,239914,Grain.test.weight...lbs.bu,56.5811,1.30262404
1210,19-24061,Aug_Urb_20,239919,Grain.test.weight...lbs.bu,58.5565,1.30262404
1211,19-24072,Aug_Urb_20,239922,Grain.test.weight...lbs.bu,55.3112,1.30262404
1212,19-24076,Aug_Urb_20,239924,Grain.test.weight...lbs.bu,57.1455,1.30262404
1213,19-24051,Aug_Urb_20,239916,Grain.test.weight...lbs.bu,57.7099,1.30262404
1214,19-24106,Aug_Urb_20,239925,Grain.test.weight...lbs.bu,57.1455,1.30262404
1215,19-24109,Aug_Urb_20,239926,Grain.test.weight...lbs.bu,56.44,1.30262404
1216,19-24129,Aug_Urb_20,239929,Grain.test.weight...lbs.bu,59.1209,1.30262404
1217,19-24147,Aug_Urb_20,239930,Grain.test.weight...lbs.bu,56.1578,1.30262404
1218,19-24170,Aug_Urb_20,239934,Grain.test.weight...lbs.bu,57.2866,1.30262404
1219,19-24254,Aug_Urb_20,239935,Grain.test.weight...lbs.bu,54.8879,1.30262404
1220,19-24261,Aug_Urb_20,239936,Grain.test.weight...lbs.bu,55.4523,1.30262404
1221,19-24267,Aug_Urb_20,239937,Grain.test.weight...lbs.bu,57.2866,1.30262404
1222,19-24268,Aug_Urb_20,239938,Grain.test.weight...lbs.bu,57.7099,1.30262404
1223,19-24275,Aug_Urb_20,239940,Grain.test.weight...lbs.bu,58.4154,1.30262404
1224,19-24306,Aug_Urb_20,239941,Grain.test.weight...lbs.bu,57.851,1.30262404
1225,19-24553,Aug_Urb_20,239956,Grain.test.weight...lbs.bu,57.5688,1.30262404
1226,19-24569,Aug_Urb_20,239958,Grain.test.weight...lbs.bu,58.8387,1.30262404
1227,19-24570,Aug_Urb_20,239959,Grain.test.weight...lbs.bu,59.1209,1.30262404
1228,19-24662,Aug_Urb_20,239963,Grain.test.weight...lbs.bu,59.1209,1.30262404
1229,19-25005,Aug_Urb_20,239967,Grain.test.weight...lbs.bu,59.4031,1.30262404
1230,19-25017,Aug_Urb_20,239968,Grain.test.weight...lbs.bu,59.1209,1.30262404
1231,19-25029,Aug_Urb_20,239969,Grain.test.weight...lbs.bu,57.4277,1.30262404
1232,19-25126,Aug_Urb_20,239970,Grain.test.weight...lbs.bu,57.851,1.30262404
1233,19-25132,Aug_Urb_20,239972,Grain.test.weight...lbs.bu,57.851,1.30262404
1234,19-25142,Aug_Urb_20,239973,Grain.test.weight...lbs.bu,56.5811,1.30262404
1235,19-25145,Aug_Urb_20,239974,Grain.test.weight...lbs.bu,58.2743,1.30262404
1236,19-25161,Aug_Urb_20,239975,Grain.test.weight...lbs.bu,56.1578,1.30262404
1237,19-25162,Aug_Urb_20,239976,Grain.test.weight...lbs.bu,57.7099,1.30262404
1238,19-25201,Aug_Urb_20,239979,Grain.test.weight...lbs.bu,57.2866,1.30262404
1239,19-25205,Aug_Urb_20,239980,Grain.test.weight...lbs.bu,57.5688,1.30262404
1240,19-25237,Aug_Urb_20,239981,Grain.test.weight...lbs.bu,58.8387,1.30262404
1241,19-25245,Aug_Urb_20,239982,Grain.test.weight...lbs.bu,58.9798,1.30262404
1242,19-25249,Aug_Urb_20,239983,Grain.test.weight...lbs.bu,58.4154,1.30262404
1243,19-25270,Aug_Urb_20,239984,Grain.test.weight...lbs.bu,56.7222,1.30262404
1244,19-25322,Aug_Urb_20,239991,Grain.test.weight...lbs.bu,58.9798,1.30262404
1245,19-25330,Aug_Urb_20,239993,Grain.test.weight...lbs.bu,58.6976,1.30262404
1246,19-25331,Aug_Urb_20,239994,Grain.test.weight...lbs.bu,58.9798,1.30262404
1247,19-25334,Aug_Urb_20,239996,Grain.test.weight...lbs.bu,57.9921,1.30262404
1248,19-25359,Aug_Urb_20,239997,Grain.test.weight...lbs.bu,57.2866,1.30262404
1249,19-25424,Aug_Urb_20,239998,Grain.test.weight...lbs.bu,55.8756,1.30262404
1250,19-25448,Aug_Urb_20,239999,Grain.test.weight...lbs.bu,57.5688,1.30262404
1251,19-25464,Aug_Urb_20,240000,Grain.test.weight...lbs.bu,56.8633,1.30262404
1252,19-25469,Aug_Urb_20,240001,Grain.test.weight...lbs.bu,59.4031,1.30262404
1253,19-25508,Aug_Urb_20,240005,Grain.test.weight...lbs.bu,58.9798,1.30262404
1254,19-25509,Aug_Urb_20,240006,Grain.test.weight...lbs.bu,58.4154,1.30262404
1255,19-25510,Aug_Urb_20,240007,Grain.test.weight...lbs.bu,58.9798,1.30262404
1256,19-25512,Aug_Urb_20,240008,Grain.test.weight...lbs.bu,59.4031,1.30262404
1257,19-25513,Aug_Urb_20,240009,Grain.test.weight...lbs.bu,57.2866,1.30262404
1258,19-25525,Aug_Urb_20,240011,Grain.test.weight...lbs.bu,56.8633,1.30262404
1259,19-25545,Aug_Urb_20,240012,Grain.test.weight...lbs.bu,59.4031,1.30262404
1260,19-25549,Aug_Urb_20,240013,Grain.test.weight...lbs.bu,58.6976,1.30262404
1261,19-25553,Aug_Urb_20,240014,Grain.test.weight...lbs.bu,56.0167,1.30262404
1262,19-25625,Aug_Urb_20,240015,Grain.test.weight...lbs.bu,56.44,1.30262404
1263,19-25657,Aug_Urb_20,240019,Grain.test.weight...lbs.bu,53.0536,1.30262404
1264,19-25662,Aug_Urb_20,240020,Grain.test.weight...lbs.bu,57.2866,1.30262404
1265,19-25676,Aug_Urb_20,240023,Grain.test.weight...lbs.bu,57.0044,1.30262404
1266,19-25743,Aug_Urb_20,240031,Grain.test.weight...lbs.bu,59.262,1.30262404
1267,19-25764,Aug_Urb_20,240032,Grain.test.weight...lbs.bu,58.1332,1.30262404
1268,19-25774,Aug_Urb_20,240033,Grain.test.weight...lbs.bu,57.5688,1.30262404
1269,19-25775,Aug_Urb_20,240034,Grain.test.weight...lbs.bu,58.1332,1.30262404
1270,19-26253,Aug_Urb_20,240041,Grain.test.weight...lbs.bu,57.1455,1.30262404
1271,19-26257,Aug_Urb_20,240042,Grain.test.weight...lbs.bu,56.5811,1.30262404
1272,19-26261,Aug_Urb_20,240045,Grain.test.weight...lbs.bu,56.0167,1.30262404
1273,19-26266,Aug_Urb_20,240046,Grain.test.weight...lbs.bu,57.2866,1.30262404
1274,19-26268,Aug_Urb_20,240047,Grain.test.weight...lbs.bu,57.7099,1.30262404
1275,19-26270,Aug_Urb_20,240048,Grain.test.weight...lbs.bu,54.6057,1.30262404
1276,19-26303,Aug_Urb_20,240050,Grain.test.weight...lbs.bu,57.1455,1.30262404
1277,19-26316,Aug_Urb_20,240052,Grain.test.weight...lbs.bu,54.7468,1.30262404
1278,19-26317,Aug_Urb_20,240053,Grain.test.weight...lbs.bu,56.44,1.30262404
1279,19-26320,Aug_Urb_20,240054,Grain.test.weight...lbs.bu,57.851,1.30262404
1280,19-26377,Aug_Urb_20,240059,Grain.test.weight...lbs.bu,58.1332,1.30262404
1281,19-26345,Aug_Urb_20,240056,Grain.test.weight...lbs.bu,59.6853,1.30262404
1282,19-26402,Aug_Urb_20,240060,Grain.test.weight...lbs.bu,59.6853,1.30262404
1283,19-26419,Aug_Urb_20,240063,Grain.test.weight...lbs.bu,58.6976,1.30262404
1284,19-26428,Aug_Urb_20,240066,Grain.test.weight...lbs.bu,55.4523,1.30262404
1285,19-26431,Aug_Urb_20,240068,Grain.test.weight...lbs.bu,57.0044,1.30262404
1286,19-26452,Aug_Urb_20,240072,Grain.test.weight...lbs.bu,56.44,1.30262404
1287,19-26455,Aug_Urb_20,240073,Grain.test.weight...lbs.bu,57.2866,1.30262404
1288,19-26456,Aug_Urb_20,240074,Grain.test.weight...lbs.bu,59.1209,1.30262404
1289,19-26465,Aug_Urb_20,240075,Grain.test.weight...lbs.bu,59.5442,1.30262404
1290,19-26550,Aug_Urb_20,240076,Grain.test.weight...lbs.bu,53.618,1.30262404
1291,19-26552,Aug_Urb_20,240077,Grain.test.weight...lbs.bu,57.7099,1.30262404
1292,19-26573,Aug_Urb_20,240080,Grain.test.weight...lbs.bu,58.8387,1.30262404
1293,19-26613,Aug_Urb_20,240083,Grain.test.weight...lbs.bu,53.7591,1.30262404
1294,19-26624,Aug_Urb_20,240085,Grain.test.weight...lbs.bu,58.9798,1.30262404
1295,19-26638,Aug_Urb_20,240087,Grain.test.weight...lbs.bu,57.851,1.30262404
1296,19-26645,Aug_Urb_20,240088,Grain.test.weight...lbs.bu,58.2743,1.30262404
1297,19-26646,Aug_Urb_20,240089,Grain.test.weight...lbs.bu,56.5811,1.30262404
1298,19-26709,Aug_Urb_20,240091,Grain.test.weight...lbs.bu,56.8633,1.30262404
1299,19-26778,Aug_Urb_20,240094,Grain.test.weight...lbs.bu,57.9921,1.30262404
1300,19-27409,Aug_Urb_20,240099,Grain.test.weight...lbs.bu,59.4031,1.30262404
1301,19-27410,Aug_Urb_20,240100,Grain.test.weight...lbs.bu,60.2497,1.30262404
1302,19-27434,Aug_Urb_20,240104,Grain.test.weight...lbs.bu,58.1332,1.30262404
1303,19-27447,Aug_Urb_20,240105,Grain.test.weight...lbs.bu,57.7099,1.30262404
1304,19-27449,Aug_Urb_20,240106,Grain.test.weight...lbs.bu,57.4277,1.30262404
1305,19-27453,Aug_Urb_20,240108,Grain.test.weight...lbs.bu,57.851,1.30262404
1306,19-27466,Aug_Urb_20,240112,Grain.test.weight...lbs.bu,58.4154,1.30262404
1307,19-27478,Aug_Urb_20,240115,Grain.test.weight...lbs.bu,58.8387,1.30262404
